,id_advert,modele,size,brand,price,price_decimal,ressell_price,promoted,identic_title_description,short_description,secure_description,has_emoji_description,other_campus_dressing,other_campus_dressing_count,hype_products_dressing,hype_products_dressing_count,other_campus_sell,other_campus_sell_count,hype_products_sell,hype_products_sell_count,description_user,sell_sneaker_account,item_count,total_items_count,given_item_count,taken_item_count,feedback_reputation,followers_count,following_count,gender,photo,is_publish_photos_agreed,expose_location,city,country_title,verification_facebook,verification_google,verification_phone,scam
128,3983017686,grey,36,adidas,101.05,1,188,False,1,1,0,0,0.09090909090909091,1,0.09090909090909091,1,0.6153846153846154,8,0.0,0,0,0,12,33,23,0,0.98,9,6,F,1,False,False,,France,True,False,True,1
129,3982817073,crystal,38,adidas,102.0,0,130,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,3,2,80,1.0,6,17,,1,False,True,Rouen,France,False,False,False,1
130,3968159315,green,42,adidas,118.5,0,116,False,0,0,1,1,0.0,0,0.29411764705882354,5,0.25,25,0.26,26,1,1,18,697,680,356,0.96,794,3,M,1,True,True,Villeparisis,France,True,False,True,0
131,3970950970,red,44,adidas,155.0,0,110,False,0,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,1,0,M,0,False,True,,France,True,False,True,0
132,3972323933,grey,36,adidas Superstar,69.9,0,188,False,0,0,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,5,1,0,0.0,0,0,,1,False,True,Angoulême,France,False,False,True,1
133,3983246102,black,38,adidas Originals,79.0,0,118,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,9,16,8,0,1.0,1,0,,1,False,False,,France,True,False,False,1
134,3979579034,grey,39,adidas Superstar,63.39,1,137,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,3,2,0,1.0,0,0,,1,False,True,Draveil,France,False,False,True,1
135,3983300376,grey,41,adidas Superstar,50.48,1,263,False,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,0,0,17,17,0,0,0.0,0,0,,1,False,True,Paris 16,France,False,False,True,1
136,3982891131,black,38,adidas,87.0,0,118,False,1,1,0,0,0.0,0,0.0,0,1.0,2,0.0,0,0,0,1,5,4,4,1.0,0,1,F,1,False,True,Versailles,France,False,False,False,1
137,3977327783,black,37,Campus,75.6,1,111,False,1,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,4,0,0,0.0,0,0,,1,False,True,Nice,France,False,False,True,1
138,3979926810,grey,36,adidas Superstar,57.0,0,188,False,0,1,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0,3,3,0,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
139,3983344923,grey,37,adidas Superstar,60.0,0,216,False,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,1,0,0.0,0,0,,1,False,True,Paris,France,False,False,False,1
140,3977332966,black,35.5,adidas,120.0,0,132,False,0,1,0,0,0.0,0,0.0,0,0.02040816326530612,1,0.08163265306122448,4,0,0,2,37,35,51,0.96,4,1,F,1,False,False,,France,False,True,True,0
141,3980991003,green,39,adidas Superstar,59.99,0,136,False,0,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,5,3,0,0.0,0,0,,0,False,True,Luxembourg,Luxembourg,False,False,True,1
142,3982296807,grey,39,adidas Superstar,69.9,0,137,False,0,0,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,0,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
143,3983385036,black,36.5,adidas,145.0,0,110,False,0,1,1,0,0.03389830508474576,2,0.0,0,0.0,0,0.01,1,0,0,60,234,174,37,0.96,16,12,F,1,True,True,Stiring-Wendel,France,True,False,True,0
144,3982491964,crystal,40,adidas Originals,100.0,0,126,False,0,0,0,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,11,9,0,1.0,0,0,F,1,False,True,Marseille 04,France,False,False,False,1
145,3982815871,blue,39,adidas Originals,86.25,1,114,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1,0,0.0,1,0,F,1,False,True,,France,False,False,False,1
146,3982541527,grey,37,adidas,100.8,1,216,False,0,1,0,0,0.0,0,0.0,0,0.8571428571428571,6,0.0,0,0,0,2,15,14,2,1.0,0,1,F,1,False,True,La Neuville-Chant-d'Oisel,France,False,False,True,1
147,3982405488,black,40,adidas,93.0,0,128,False,0,1,0,0,0.0,0,0.0,0,1.0,1,0.0,0,1,0,3,7,5,0,1.0,0,0,M,1,False,True,Strasbourg,France,False,False,False,1
148,3978617096,grey,39,adidas,100.85,1,137,False,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,4,7,4,0,0.0,0,0,F,1,False,True,Tessy-Bocage,France,False,False,True,1
149,3981334403,brown,38,adidas,120.0,0,121,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.14285714285714285,1,0,0,1,6,6,4,1.0,2,1,F,1,True,False,,Frankreich,True,False,True,0
150,3983339644,black,37,adidas Superstar,57.0,0,111,False,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,4,0,0,0.0,0,0,,1,False,True,Paris,Francia,False,False,True,1
151,3983295726,green,39,adidas Originals,90.32,1,136,False,0,0,0,0,0.0,0,0.0,0,0.7777777777777778,7,0.1111111111111111,1,0,0,17,28,10,93,0.96,0,0,F,1,False,True,Chaumont,France,False,False,True,1
152,3978905839,black,40,adidas,90.0,0,128,False,1,1,0,0,0.0,0,0.0,0,0.25,1,0.0,0,0,0,2,13,10,9,0.92,0,0,M,1,False,True,Montgeron,France,False,False,True,1
153,3983216736,black,42,adidas Superstar,50.64,1,110,False,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,0,0,20,20,0,0,0.0,0,0,,1,False,True,Douai,Frankrijk,False,False,True,1
154,3962457268,black,42,adidas,108.11,1,110,False,1,1,0,0,0.0,0,1.0,1,0.0,0,0.0,0,0,0,2,4,2,1,0.8,0,0,,1,False,True,Neuilly-sur-Seine,France,True,False,True,1
155,3983237897,grey,40,adidas,84.0,0,231,False,1,1,0,0,0.0,0,0.0,0,0.25,2,0.0,0,0,0,6,14,8,3,0.8800000000000001,0,0,,1,False,False,,France,False,False,True,1
156,3980650472,crystal,41,adidas,85.0,0,129,False,0,0,0,0,0.0,0,0.3333333333333333,3,0.0,0,0.16216216216216217,6,1,0,10,40,30,1,0.72,3,9,F,1,False,False,,France,False,True,True,0
157,3966221300,orange,43,adidas,80.0,0,150,False,0,0,1,0,0.0,0,0.0,0,0.057692307692307696,3,0.038461538461538464,2,0,0,7,63,58,0,0.98,2,0,,1,False,True,Janzé,France,False,True,True,0
158,3983288352,black,38.5,adidas,98.0,0,185,False,0,0,0,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,4,1,0,1.0,0,0,,1,False,True,Goussainville,France,True,False,False,1
159,3983301530,black,37,adidas Superstar,59.0,0,111,False,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,4,1,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
160,3978635825,grey,37,adidas Superstar,65.0,0,216,False,0,0,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,3,1,0,0.0,0,0,,1,False,True,Angoulême,France,False,False,True,1
161,3974447720,black,40,adidas,93.8,1,128,False,1,1,0,0,0.0,0,0.0,0,0.6,3,0.0,0,0,0,2,14,13,2,1.0,0,0,M,1,False,True,Donnery,France,False,False,True,1
162,3973250275,crystal,38,Campus,103.0,0,130,False,1,1,0,0,0.0,0,1.0,1,0.0,0,0.0,0,0,0,2,2,0,0,0.0,0,0,F,1,False,False,,France,False,False,True,1
163,3981391800,grey,40,adidas,102.5,0,231,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,17,27,11,0,0.92,2,0,F,0,False,True,Le Malesherbois,France,False,False,False,1
164,3982332396,black,37,adidas,100.77,1,111,False,0,1,0,0,0.0,0,0.0,0,0.4782608695652174,22,0.08695652173913043,4,0,0,5,55,53,10,0.94,3,1,F,1,False,True,Annecy-le-Vieux,France,False,False,True,1
165,3972238795,black,36,adidas,108.0,0,111,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,0,0,F,1,False,True,Dunkerque,France,False,False,True,1
166,3982432259,black,41,adidas Originals,100.0,0,110,False,0,0,0,1,0.0,0,0.0,0,0.6666666666666666,2,0.0,0,0,0,4,14,10,0,1.0,1,3,F,1,False,True,Marseille 04,Francia,False,False,False,1
167,3979099204,crystal,39,adidas,105.0,0,128,False,0,1,0,0,1.0,2,0.0,0,1.0,1,0.0,0,0,0,3,8,5,0,1.0,0,0,,0,False,True,Cholet,France,False,False,False,1
168,3973767788,blue,39,adidas,179.65,1,114,False,0,0,1,1,0.5714285714285714,4,0.0,0,0.16666666666666666,1,0.0,0,0,0,8,12,4,5,1.0,1,0,,1,False,True,Paris,Frankreich,False,True,True,0
169,3980434146,grey,36.5,adidas,101.0,0,188,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,0,0,F,1,False,True,Amstelveen,Pays-Bas,False,True,False,1
170,3983347892,grey,38,adidas Superstar,60.0,0,143,False,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,1,0,0.0,0,0,,1,False,True,Paris,France,False,False,False,1
171,3982275385,grey,38,adidas Superstar,64.0,0,143,False,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,3,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
172,3976245098,grey,40,adidas,101.05,1,231,False,1,1,0,0,0.05263157894736842,1,0.0,0,0.0,0,0.0,0,0,0,20,23,4,11,0.76,1,0,F,1,False,True,Pontarion,France,True,False,True,1
173,3983076578,grey,41,adidas Superstar,49.33,1,263,False,0,1,0,0,1.0,10,0.0,0,0.0,0,0.0,0,0,0,11,11,0,0,0.0,0,0,,1,False,True,Montpellier,France,False,False,True,1
174,3974190776,grey,45,adidas,115.0,0,165,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,4,3,12,0.94,1,0,M,1,False,True,Saint-Herblain,France,False,False,False,1
175,3980116696,black,38.5,adidas,105.0,0,185,False,0,0,0,0,0.2,1,0.0,0,0.0,0,0.25,1,0,0,6,11,7,0,0.6799999999999999,0,0,,1,False,True,Corbeil-Essonnes,France,False,False,False,1
176,3982159176,grey,37,adidas,130.0,0,216,False,0,0,1,0,0.03125,1,0.5,16,0.17,17,0.45,45,0,0,33,172,140,35,0.96,19,5,,1,False,True,Paris,France,False,True,True,0
177,3962637739,grey,45,adidas,130.0,0,165,False,0,0,0,1,0.0,0,0.041666666666666664,1,0.058823529411764705,4,0.07352941176470588,5,0,0,25,92,70,22,0.98,4,3,M,1,False,False,,France,True,False,True,0
178,3982679933,blue,38,adidas Originals,94.0,0,112,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,0,0,F,1,False,True,Pierrefitte-sur-Seine,France,False,False,True,1
179,3983349801,grey,39,adidas Superstar,60.0,0,137,False,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,1,0,0.0,0,0,,1,False,True,Paris,France,False,False,False,1
180,3975593778,green,36.5,adidas,101.0,0,122,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,0,0,F,1,False,True,Amstelveen,Pays-Bas,False,True,False,1
181,3982065242,grey,41,adidas,100.21,1,263,False,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,1,0,0.0,0,0,,1,False,True,Paris,France,True,False,True,1
182,3982963880,black,41,Campus,90.5,0,110,False,0,1,0,0,0.6666666666666666,2,0.0,0,0.0,0,0.0,0,1,0,4,9,8,38,1.0,0,0,F,1,False,True,Puyloubier,France,False,False,True,1
183,3983316689,black,38.5,adidas,98.88,1,185,False,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,0,15,15,0,0,0.0,0,0,F,1,False,True,Ruoms,Francia,False,False,False,1
184,3980732962,grey,39,adidas Superstar,55.0,0,137,False,0,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,3,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
185,3968753884,pink,37,adidas,190.0,0,143,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,89,202,114,20,0.94,5,5,F,1,False,False,,France,False,False,True,0
186,3983331053,black,41,adidas,105.0,0,110,False,0,0,0,0,0.0,0,0.0,0,0.23076923076923078,3,0.23076923076923078,3,0,0,1,23,22,0,1.0,1,0,M,1,False,True,Cholet,Francia,False,False,True,1
187,3974806967,black,38.5,adidas,129.99,0,185,False,0,0,1,1,0.2857142857142857,2,0.0,0,0.018518518518518517,1,0.0,0,0,0,8,58,51,14,0.98,5,2,M,1,False,True,Paris,France,False,True,True,0
188,3956474020,black,40,adidas,140.0,0,128,False,0,0,1,1,0.0,0,0.0,0,0.2,1,0.2,1,1,0,4,6,2,4,1.0,7,7,M,1,False,False,,France,False,True,True,0
189,3983279986,black,39,adidas,84.55,1,129,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,4,5,2,0,1.0,0,0,F,1,True,True,Le Plessis-Bouchard,France,False,False,True,1
190,3982075071,grey,38,adidas Originals,90.0,0,143,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0,3,1.0,0,0,,1,False,True,Le Bosc,France,False,False,False,1
191,3976271792,black,41,adidas,107.8,1,110,False,1,1,0,0,1.0,1,0.0,0,0.16666666666666666,1,0.0,0,0,0,2,12,11,0,0.8800000000000001,0,0,F,1,False,True,Boulogne-Billancourt,France,False,False,True,1
192,3978597447,grey,38,adidas Superstar,65.0,0,143,False,0,0,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0,3,3,0,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
193,3983164420,black,36,adidas Superstar,56.0,0,111,False,0,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,0,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
194,3982241690,grey,39,adidas Superstar,65.11,1,137,False,0,0,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,0,0,0.0,0,0,,1,False,True,Bordeaux,France,False,False,True,1
195,3979707160,black,42.5,adidas,120.0,0,110,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,27,99,73,27,0.96,30,12,F,1,True,True,Cergy,France,True,False,True,0
196,3982126689,grey,38,adidas,106.75,1,143,False,1,1,0,0,0.16666666666666666,1,0.0,0,0.0,0,0.5,4,0,0,7,17,9,0,1.0,0,0,F,1,False,True,La Roche-en-Brenil,Frankreich,False,False,True,1
197,3983303177,grey,39,adidas Superstar,50.13,1,137,False,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,0,0,17,17,0,0,0.0,0,0,,1,False,True,Paris 16,France,False,False,True,1
198,3983300941,grey,39,adidas Superstar,50.16,1,137,False,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,0,0,17,17,0,0,0.0,0,0,,1,False,True,Paris 16,France,False,False,True,1
199,3977525345,grey,36,adidas Superstar,64.0,0,188,False,0,1,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0,3,3,0,0,0.0,0,0,,1,False,True,Paris,Frankreich,False,False,True,1
200,3982611755,green,36,adidas Superstar,59.9,0,125,False,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,2,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
201,3983305463,black,39,adidas Superstar,59.0,0,129,False,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,4,1,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
202,3970806940,grey,37.5,adidas,105.77,1,216,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0,8,0.46,0,1,M,1,False,True,La Motte-Chalancon,Frankreich,False,False,True,1
203,3983020909,black,39,adidas,88.0,0,129,False,1,1,0,0,0.0,0,0.0,0,0.0,0,1.0,5,0,0,1,8,8,0,0.8800000000000001,0,1,F,1,False,True,Creil,France,False,False,True,1
204,3973552646,grey,39,adidas Superstar,66.0,0,137,False,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,4,3,0,0.0,0,0,,1,False,True,Angoulême,France,False,False,True,1
205,3982103005,black,38,adidas,107.9,0,118,False,1,1,0,0,1.0,1,0.0,0,0.5,4,0.0,0,0,0,2,12,10,3,0.8,1,1,,1,False,True,Nanterre,France,False,False,True,1
206,3983093365,grey,39,adidas Superstar,49.58,1,137,False,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,5,1,0,0.0,0,0,,1,False,True,Laval,France,False,False,False,1
207,3973140679,crystal,38,Campus,106.0,0,130,False,1,1,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0,3,7,4,1,1.0,0,0,F,1,False,False,,Francia,False,False,False,1
208,3979106891,black,38,adidas Superstar,50.0,0,118,False,0,0,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,9,8,0,0.0,0,0,,1,False,True,Angoulême,France,False,False,True,1
209,3983074557,grey,39,adidas Superstar,49.24,1,137,False,0,1,0,0,1.0,11,0.0,0,0.0,0,0.0,0,0,0,12,12,0,0,0.0,0,0,,1,False,True,Annemasse,France,False,False,True,1
210,3977894784,black,41.5,adidas Originals,102.8,1,110,False,0,1,0,0,1.0,1,0.0,0,0.10638297872340426,5,0.8085106382978723,38,0,0,2,53,51,2,0.98,2,3,,1,False,True,,France,False,False,True,1
211,3982642381,black,36,Campus,92.7,1,111,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,3,3,2,1,0.8,1,0,F,1,True,True,Villeneuve-lès-Maguelone,France,False,False,False,1
212,3973049916,black,42.5,adidas,108.11,1,110,False,1,1,0,0,0.0,0,1.0,1,0.0,0,0.0,0,0,0,2,3,2,6,1.0,0,0,,1,False,True,Paris,France,False,False,False,1
213,3955697534,grey,42,adidas,108.0,0,271,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,2,1,3,1.0,0,0,,1,False,True,Le Havre,Frankrijk,False,False,True,1
214,3982141286,black,40,adidas,105.0,0,128,False,0,0,0,1,0.3333333333333333,1,0.0,0,0.5357142857142857,15,0.17857142857142858,5,0,0,4,39,36,0,0.9,9,39,M,1,False,False,,Francia,False,False,True,0
215,3983084834,black,41,adidas Superstar,49.9,0,110,False,0,0,0,1,1.0,12,0.0,0,0.0,0,0.0,0,0,0,13,15,3,0,0.0,0,0,,0,False,True,Bienville-la-Petite,France,False,False,True,1
216,3974860776,grey,38,adidas,100.5,0,143,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,11,18,7,0,0.92,0,0,F,0,False,True,Montagnieu,France,False,False,False,1
217,3974485681,grey,38,Dynam Baskets,75.11,1,143,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,2,2,0,0.0,0,0,,0,False,True,Alès,France,False,False,True,1
218,3978440839,green,38.5,adidas,99.0,0,122,False,0,0,0,1,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,9,7,0,0.8,0,0,,1,False,True,Rueil-Malmaison,France,False,True,True,1
219,3978618408,grey,42,adidas,83.6,1,271,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,25,35,10,0,0.76,3,1,,1,False,True,Talence,France,False,False,True,1
220,3981248526,black,40,adidas,108.0,0,128,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,4,4,61,0.94,1,1,,1,False,True,Cholet,Frankreich,False,False,False,1
221,3972497952,grey,38,adidas,89.0,0,143,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,0,0,,1,False,True,Thizy-les-Bourgs,France,False,False,False,1
222,3979395024,beige,36,adidas,120.0,0,114,False,0,0,1,0,0.06451612903225806,2,0.1935483870967742,6,0.06,6,0.11,11,0,0,32,204,174,1,0.98,19,0,M,1,False,True,Nice,France,False,True,True,0
223,3978791552,grey,39,adidas,101.05,1,137,False,1,1,0,0,0.0625,1,0.0,0,0.0,0,0.0,0,0,0,17,18,3,0,1.0,0,0,F,1,False,True,Abbeville,France,True,False,True,1
224,3977515756,grey,39,adidas,103.0,0,137,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,4,2,0,0.0,0,0,F,1,False,True,Rouvray-Sainte-Croix,France,False,False,False,1
225,3975856680,black,42,adidas,85.0,0,110,False,0,1,0,0,0.0,0,0.0,0,0.8,4,0.0,0,0,0,2,14,13,0,0.96,0,0,,1,False,True,Aubervilliers,France,False,False,False,1
226,3966254274,grey,44,adidas Originals,102.0,0,266,False,0,1,0,0,0.0,0,0.0,0,0.6666666666666666,2,0.0,0,0,0,2,9,7,1,0.96,1,0,F,1,False,True,Caudry,Frankrijk,False,False,True,1
227,3979757654,black,38,adidas Originals,100.0,0,118,False,0,1,0,0,0.0,0,0.0,0,0.6,3,0.0,0,0,0,1,16,15,0,1.0,0,0,F,1,False,True,La Rochelle,France,False,False,True,1
228,3979474271,black,37,adidas Superstar,50.0,0,111,False,0,0,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0,3,5,5,0,0.0,0,0,,1,False,True,Angoulême,France,False,False,True,1
229,3980290149,green,39.5,adidas,140.0,0,136,False,0,0,0,1,0.0,0,0.0,0,0.0,0,0.07692307692307693,1,0,0,7,20,14,9,0.94,1,9,F,1,False,True,Laval,France,False,True,True,0
230,3961745271,black,46,adidas,140.0,0,131,False,0,0,1,1,0.0,0,0.11538461538461539,6,0.05,5,0.09,9,1,0,53,210,157,181,0.96,27,4,,1,False,False,,France,False,True,True,0
231,3983341718,black,38,adidas Superstar,57.0,0,118,False,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,0,0,4,4,0,0,0.0,0,0,,1,False,True,Paris,Francia,False,False,True,1
232,3977197594,grey,42,adidas,108.97,1,271,False,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,11,10,0,0.8,1,0,F,0,False,True,Nanterre,Frankrijk,False,False,True,1
233,3983115262,black,38,adidas Superstar,49.9,0,118,False,0,0,0,1,1.0,15,0.0,0,0.0,0,0.0,0,0,0,16,17,2,0,0.0,1,0,,0,False,True,Apremont,France,False,False,True,1
234,3983169260,black,38,adidas Superstar,56.0,0,118,False,0,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,0,0,5,5,0,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
235,3970031750,black,36.5,adidas,105.63,1,110,False,0,0,0,1,1.0,1,0.0,0,0.0,0,1.0,2,0,0,2,5,3,0,1.0,0,0,,1,False,True,Bages,Francia,False,False,True,1
236,3963571349,grey,39,Campus,80.0,0,137,False,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,1,3,,1,False,True,Colomiers,France,False,True,False,1
237,3974709071,grey,39,adidas Superstar,58.99,0,137,False,0,0,0,0,1.0,2,0.0,0,0.0,0,0.0,0,0,0,3,3,1,0,0.0,0,0,,1,False,True,Paris,France,False,False,True,1
238,3983266135,black,41,adidas Superstar,50.95,1,110,False,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,0,0,20,20,1,0,0.0,0,0,,1,False,True,Meyzieu,France,False,False,False,1
239,3982542057,grey,36,adidas,102.0,0,188,False,1,1,0,0,0.0,0,0.0,0,0.3333333333333333,1,0.0,0,0,0,4,6,3,7,1.0,0,0,F,0,True,True,Salernes,Frankrijk,False,False,False,1
240,3983114276,grey,41,adidas Superstar,49.52,1,263,False,0,1,0,0,1.0,11,0.0,0,0.0,0,0.0,0,0,0,12,12,0,0,0.0,0,0,,1,False,True,Annemasse,France,False,False,True,1
241,3962425954,grey,44,adidas,106.32,1,266,False,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0,1,2,1,0,1.0,0,0,,1,False,True,Rueil-Malmaison,France,False,False,False,0
242,3970793447,green,38,adidas Originals,98.0,0,126,False,0,0,0,1,1.0,2,0.0,0,0.0,0,1.0,6,0,0,3,18,15,0,0.98,0,0,M,1,False,True,Rueil-Malmaison,France,False,False,True,1
243,3983219356,black,39,adidas Superstar,50.43,1,129,False,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,0,0,20,20,0,0,0.0,0,0,,1,False,True,Douai,Frankrijk,False,False,True,1
244,3977363320,blue,38,adidas,165.0,0,112,False,0,0,1,1,0.5555555555555556,10,0.1111111111111111,2,0.14285714285714285,1,0.0,0,1,0,19,34,15,5,0.98,6,1,,1,False,True,Durmenach,France,False,False,True,0
245,3981149540,black,43,adidas,159.0,0,110,False,0,0,0,1,0.875,7,0.0,0,0.3333333333333333,20,0.05,3,0,0,9,72,64,0,1.0,6,3,M,1,False,True,Corbeil-Essonnes,France,False,False,True,0
246,3978027745,black,45,adidas,109.57,1,128,False,1,1,0,0,1.0,1,0.0,0,0.5,2,0.5,2,0,0,2,7,6,0,0.46,2,0,,1,False,True,Dijon,Francia,False,False,True,1
247,3980472409,grey,45,adidas,125.0,0,165,False,0,0,0,1,0.0,0,0.0,0,0.038461538461538464,1,0.038461538461538464,1,0,0,3,26,24,8,0.92,6,5,M,1,False,True,Poulainville,France,False,False,True,0
248,3983376532,black,37,adidas,150.0,0,111,False,0,0,1,1,0.0,0,0.21428571428571427,3,0.0,0,0.16666666666666666,12,1,0,15,97,82,6,0.96,5,3,F,1,False,True,Carcassonne,France,False,True,True,0
249,3983198549,pink,38,adidas,140.0,0,155,False,0,0,1,1,0.2857142857142857,2,0.14285714285714285,1,0.05405405405405406,2,0.0,0,1,0,8,49,41,2,0.98,12,4,M,1,False,True,Genay,Frankreich,False,False,True,0
250,3972146070,black,39,Campus,107.25,1,129,False,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,0,0,2,7,6,0,1.0,0,0,,1,False,True,Hérouville-Saint-Clair,France,False,False,False,1
251,3983049102,black,41,adidas,106.0,0,110,False,0,0,0,0,0.0,0,0.0,0,0.4,2,0.2,1,0,0,4,10,7,2,0.8,1,8,F,1,False,True,Paris,Frankreich,False,False,True,1
252,3980769348,grey,40,adidas Originals,79.0,0,231,False,1,1,0,0,0.0,0,0.0,0,0.42857142857142855,6,0.0,0,0,0,2,15,13,5,0.9,0,0,F,0,False,True,Château-Gontier-sur-Mayenne,Frankreich,False,True,True,1
253,3964503929,beige,38,adidas,140.0,0,129,False,0,0,1,0,0.5,1,0.0,0,0.0,0,0.0,0,0,0,3,3,0,0,0.0,0,0,,0,False,True,La Colle-sur-Loup,Frankreich,False,False,True,0
254,3983217645,black,39,adidas Superstar,50.05,1,129,False,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,0,0,20,20,0,0,0.0,0,0,,1,False,True,Douai,Frankrijk,False,False,True,1
255,3982414709,black,38,adidas Originals,100.0,0,118,False,0,0,0,1,1.0,1,0.0,0,0.45161290322580644,14,0.1935483870967742,6,0,0,2,33,31,1,0.96,1,0,F,1,False,True,Rueil-Malmaison,France,False,False,True,1
256,3970795319,black,38,adidas Originals,98.0,0,118,False,0,0,0,1,1.0,2,0.0,0,0.0,0,1.0,6,0,0,3,18,15,0,0.98,0,0,M,1,False,True,Rueil-Malmaison,France,False,False,True,1
